LotFrontageSF,LotAreaSF,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMaterial,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,FirstFlrSF,SecondFlrSF,GrLivArea,GarageType,GarageYrBlt,GarageCars,GarageSF,GarageQual,WoodDeckSF,OpenPorchSF,MiscFeature,SalePrice
75,10215,Single Family Detached,1 Story,4,5,1954,1954,Hip,Standard Composite Shingle,3,3,Poured Concrete,3,3,492,864,GasA,5,Yes,948,0,948,Attached,1954,1,248,3,0,0,None,111000
70,8400,Single Family Detached,1 Story,6,3,1957,1957,Hip,Standard Composite Shingle,3,3,Cinder Block,3,3,189,1478,GasA,4,Yes,1478,0,1478,Attached,1957,2,442,3,114,0,None,156500
0,6627,Single Family Detached,1 Story,3,6,1949,1950,Hip,Standard Composite Shingle,3,3,Cinder Block,0,0,0,0,Floor,3,No,720,0,720,Detached,1955,1,287,3,0,0,None,72500
107,10186,Single Family Detached,2 Story,7,5,1992,1992,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,674,750,GasA,5,Yes,1061,862,1923,Attached,1992,2,564,3,240,39,None,190000
50,5330,Single Family Detached,1 Story,4,7,1940,1950,Hip,Standard Composite Shingle,2,3,Cinder Block,3,3,280,420,GasA,4,Yes,708,0,708,None,1940,0,0,0,164,0,None,82500
75,9986,Single Family Detached,1 Story,8,5,2006,2007,Gable,Standard Composite Shingle,4,3,Poured Concrete,5,3,0,1795,GasA,5,Yes,1795,0,1795,Attached,2007,3,895,3,0,49,None,147000
40,3636,Single Family Detached,1 Story,4,4,1922,1950,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,2,0,796,GasA,2,No,796,0,796,None,1922,0,0,0,0,0,None,55000
70,4270,Single Family Detached,1 Story,3,6,1931,2006,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,3,544,544,GasA,5,Yes,774,0,774,None,1931,0,0,0,0,0,None,79000
60,6600,Single Family Detached,1 Story,5,9,1982,2008,Gable,Standard Composite Shingle,4,4,Cinder Block,3,3,641,816,GasA,5,Yes,816,0,816,Attached,1982,1,264,3,0,0,None,130500
60,10440,Single Family Detached,1.5 Story,6,7,1920,1950,Gable,Standard Composite Shingle,4,4,Brick & Tile,4,3,493,1510,GasW,5,Yes,1584,1208,2792,Detached,1920,2,520,2,0,547,Shed,256000
63,9084,Single Family Detached,2 Story,7,5,1998,1998,Hip,Standard Composite Shingle,3,3,Poured Concrete,4,3,0,935,GasA,4,Yes,955,677,1632,Attached,1998,2,462,3,0,28,None,176500
85,10000,Single Family Detached,1 Story,8,5,2006,2006,Hip,Standard Composite Shingle,4,3,Poured Concrete,4,4,0,1588,GasA,5,Yes,1588,0,1588,Attached,2006,3,825,3,144,45,None,227000
55,10780,Single Family Detached,Split Level,5,5,1976,1976,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,483,911,GasA,4,Yes,954,0,954,Detached,1976,2,576,3,0,0,None,132500
67,8877,Single Family Detached,1 Story,4,6,1938,1958,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,690,816,GasA,5,Yes,816,0,816,Detached,1958,1,288,2,0,0,None,100000
60,7200,Single Family Detached,1.5 Story,5,6,1938,1995,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,0,803,GasA,5,Yes,803,557,1360,Detached,1951,1,297,3,0,65,None,125500
24,2368,Townhouse End Unit,2 Story,5,6,1970,1970,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,765,765,GasA,3,Yes,765,600,1365,Attached,1970,2,440,3,0,36,None,125000
80,9650,Single Family Detached,1 Story,6,5,1977,1977,Gable,Standard Composite Shingle,3,3,Cinder Block,4,3,686,1350,GasA,3,Yes,1334,0,1334,Attached,1977,2,630,3,0,16,None,167900
87,9246,Duplex,1 Story,5,5,1973,1973,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,0,1656,GasA,3,Yes,1656,0,1656,Detached,1973,2,506,3,0,211,None,135000
153,4118,Single Family Detached,1 Story,4,4,1941,1950,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,0,693,Grav,2,No,693,0,693,None,1941,0,0,0,0,20,None,52500
95,13450,Single Family Detached,2 Story,7,5,2002,2002,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,700,916,GasA,5,Yes,920,941,1861,Built-In,2002,2,492,3,146,91,None,200000
120,9560,Single Family Detached,1 Story,5,7,1972,1972,Hip,Standard Composite Shingle,3,4,Cinder Block,3,3,360,864,GasA,5,Yes,864,0,864,Attached,1972,1,288,3,0,0,None,128500
70,8294,Single Family Detached,1 Story,4,5,1971,1971,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,0,858,GasA,3,Yes,872,0,872,Detached,1974,4,480,3,0,0,None,123000
66,13695,Single Family Detached,1 Story,6,5,2003,2004,Gable,Standard Composite Shingle,3,3,Poured Concrete,4,3,814,1114,GasA,5,Yes,1114,0,1114,Detached,2004,2,576,3,0,78,None,155000
0,9375,Single Family Detached,2 Story,8,5,2002,2002,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,0,1284,GasA,5,Yes,1284,885,2169,Attached,2002,2,647,3,192,87,None,228500
57,7558,Single Family Detached,1.5 Story,6,6,1928,1950,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,3,0,896,GasA,4,Yes,1172,741,1913,Detached,1929,2,342,2,0,0,None,177000
85,11103,Single Family Detached,2 Story,7,5,2006,2006,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,0,728,GasA,5,Yes,728,728,1456,Attached,2006,2,440,3,0,0,None,155835
50,6000,Single Family Detached,1 Story,4,4,1920,1950,Hip,Standard Composite Shingle,3,3,Poured Concrete,3,3,250,960,GasA,4,Yes,960,0,960,Detached,1997,1,308,3,0,0,None,108500
0,20781,Single Family Detached,1 Story,7,7,1968,2003,Hip,Standard Composite Shingle,3,3,Cinder Block,3,3,297,1568,GasA,3,Yes,2156,0,2156,Attached,1968,2,508,4,0,80,None,262500
93,15306,Single Family Detached,1 Story,8,5,2006,2007,Gable,Standard Composite Shingle,4,3,Poured Concrete,5,3,80,1732,GasA,5,Yes,1776,0,1776,Attached,2006,3,712,3,0,0,None,283463
0,16196,Single Family Detached,1 Story,7,5,1998,1998,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,1443,1482,GasA,5,Yes,1494,0,1494,Attached,1998,2,514,3,402,25,None,215000
50,5250,Single Family Detached,2 Story,8,5,1872,1987,Gable,Standard Composite Shingle,3,4,Brick & Tile,3,2,259,684,OthW,2,No,938,1215,2358,None,1872,0,0,0,0,54,None,122000
91,11643,Duplex,2 Story,5,5,1969,1969,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,500,1248,GasA,3,Yes,1338,1296,2634,Detached,1969,4,968,3,0,0,None,200000
70,9247,Single Family Detached,2 Story,6,6,1962,1962,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,319,858,GasA,5,Yes,858,858,1716,Attached,1962,2,490,3,0,84,None,171000
50,6000,Single Family Detached,1.5 Story,6,9,1937,2000,Gable,Standard Composite Shingle,4,3,Brick & Tile,3,3,0,698,GasA,3,Yes,786,390,1176,Detached,1999,2,624,3,210,0,None,134900
56,14720,Single Family Detached,1.5 Story,8,5,1995,1996,Hip,Standard Composite Shingle,4,3,Poured Concrete,4,3,816,2033,GasA,5,Yes,2053,1185,3238,Attached,1996,3,666,3,283,86,None,410000
0,10316,Single Family Detached,2 Story,7,5,2000,2000,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,735,992,GasA,5,Yes,992,873,1865,Attached,2000,3,839,3,0,184,None,235000
102,10192,Single Family Detached,Split Level,7,6,1968,1992,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,0,570,GasA,4,Yes,1222,698,1920,Attached,1968,2,487,3,0,98,None,170000
0,9477,Single Family Detached,1 Story,5,5,1966,1966,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,340,864,GasA,3,Yes,892,0,892,Attached,1966,1,264,3,0,0,None,110000
0,12537,Single Family Detached,1 Story,5,6,1971,2008,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,734,1078,GasA,5,Yes,1078,0,1078,Attached,1971,2,500,3,0,0,None,149900
0,2117,Townhouse,2 Story,6,5,2000,2000,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,378,756,GasA,5,Yes,769,804,1573,Detached,2000,2,440,3,0,32,None,177500
129,16737,Single Family Detached,1 Story,9,5,2004,2005,Hip,Standard Composite Shingle,4,3,Poured Concrete,5,3,1447,1980,GasA,5,Yes,1980,0,1980,Attached,2004,3,770,3,194,45,None,315000
51,9842,Single Family Detached,2 Story,5,6,1921,1998,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,2,0,612,GasA,5,Yes,990,1611,2601,Built-In,1998,2,621,3,183,0,None,189000
124,16158,Single Family Detached,1 Story,7,5,2005,2005,Hip,Standard Composite Shingle,4,3,Poured Concrete,5,3,1274,1530,GasA,5,Yes,1530,0,1530,Attached,2005,2,430,3,168,36,None,260000
0,12513,Single Family Detached,1.5 Story,4,4,1920,2007,Gable,Standard Composite Shingle,3,4,Brick & Tile,3,2,0,715,GasA,4,Yes,1281,457,1738,Attached,1920,1,368,3,55,0,None,104900
73,8499,Single Family Detached,2 Story,6,5,2006,2007,Gable,Standard Composite Shingle,3,3,Poured Concrete,4,3,0,616,GasA,5,Yes,616,796,1412,Built-In,2007,2,432,3,0,36,None,156932
30,3180,Townhouse End Unit,2 Story,7,5,2005,2005,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,0,600,GasA,5,Yes,520,600,1200,Detached,2005,2,480,3,0,166,None,144152
0,7500,Single Family Detached,2 Story,7,5,2000,2000,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,533,814,GasA,5,Yes,814,860,1674,Attached,2000,2,663,3,0,96,None,216000
68,9179,Single Family Detached,2 Story,7,5,1999,1999,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,633,873,GasA,5,Yes,882,908,1790,Attached,1999,2,588,3,0,88,None,193000
41,2665,Townhouse End Unit,2 Story,5,6,1977,1977,Gable,Standard Composite Shingle,3,3,Poured Concrete,3,3,548,757,GasA,5,Yes,925,550,1475,Attached,1977,1,336,3,104,26,None,127000
0,4435,Townhouse End Unit,1 Story,6,5,2003,2004,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,685,848,GasA,5,Yes,848,0,848,Attached,2003,2,420,3,140,0,None,144000
48,10635,Single Family Detached,1 Story,8,5,2003,2003,Hip,Standard Composite Shingle,4,3,Poured Concrete,4,3,370,1657,GasA,5,Yes,1668,0,1668,Attached,2003,2,502,3,0,262,None,232000
90,5400,Single Family Detached,1.5 Story,4,6,1920,1950,Gable,Standard Composite Shingle,2,3,Poured Concrete,3,3,315,840,GasA,5,Yes,840,534,1374,Detached,1967,1,338,3,0,0,None,105000
80,9600,Single Family Detached,Split Level,6,6,1955,1996,Hip,Standard Composite Shingle,3,3,Cinder Block,3,3,831,992,GasA,4,Yes,1661,0,1661,Built-In,1955,1,377,3,0,28,None,165500
75,9750,Single Family Detached,2 Story,7,6,1998,1998,Gable,Standard Composite Shingle,3,3,Poured Concrete,4,3,975,1108,GasA,5,Yes,1108,989,2097,Detached,1998,2,583,3,253,170,None,274300
0,11400,Single Family Detached,1 Story,10,5,2001,2002,Hip,Standard Composite Shingle,5,3,Poured Concrete,5,3,1282,2633,GasA,5,Yes,2633,0,2633,Attached,2001,3,804,3,314,140,None,466500
85,10625,Single Family Detached,2 Story,7,5,2005,2005,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,0,1026,GasA,5,Yes,1026,932,1958,Attached,2005,3,936,3,154,210,None,250000
89,10991,Single Family Detached,1 Story,8,5,2007,2007,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,0,1571,GasA,5,Yes,1571,0,1571,Attached,2007,3,722,3,100,36,None,239000
52,6292,Single Family Detached,1 Story,6,5,1930,1950,Gable,Standard Composite Shingle,3,3,Brick & Tile,4,3,384,768,GasA,3,No,790,0,790,Detached,1925,1,160,2,0,141,None,91000
60,10998,Single Family Detached,1.5 Story,5,5,1941,1960,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,408,984,GasA,5,Yes,984,620,1604,Detached,1977,2,660,3,0,68,None,117000
21,1953,Townhouse,2 Story,6,5,1973,1973,Gable,Standard Composite Shingle,3,3,Cinder Block,3,2,309,483,GasA,3,Yes,483,504,987,Detached,1973,1,264,3,72,0,None,83000
73,9735,Single Family Detached,Split Level,5,5,2006,2007,Gable,Standard Composite Shingle,3,3,Poured Concrete,4,3,0,384,GasA,4,Yes,754,640,1394,Built-In,2007,2,400,3,100,0,None,167500
45,8212,Single Family Detached,1 Story,3,3,1914,1950,Gable,Standard Composite Shingle,3,2,Brick & Tile,3,2,203,864,GasA,3,No,864,0,864,Detached,1938,1,200,3,0,0,None,58500
0,12925,Single Family Detached,1 Story,6,7,1970,1970,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,865,1205,GasA,5,Yes,2117,0,2117,Attached,1970,2,550,3,0,42,None,237500
60,7200,Single Family Detached,2 Story,7,7,1920,1950,Hip,Standard Composite Shingle,3,3,Brick & Tile,2,3,0,596,GasA,5,Yes,998,764,1762,Detached,1989,2,576,3,36,0,None,157000
0,25339,Single Family Detached,1 Story,5,7,1918,2007,Gable,Standard Composite Shingle,3,4,Brick & Tile,3,3,0,816,GasA,5,Yes,1416,0,1416,Attached,2007,2,576,3,0,0,None,112000
60,9060,Single Family Detached,1.5 Story,6,5,1939,1950,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,3,204,560,GasA,3,Yes,698,560,1258,Detached,1939,1,280,3,0,0,None,105000
40,5436,Single Family Detached,1.5 Story,4,8,1922,2007,Gable,Standard Composite Shingle,3,4,Brick & Tile,3,3,735,796,GasA,4,Yes,796,358,1154,Detached,1922,1,240,3,0,96,None,125500
80,16692,Single Family Detached,2 Story,7,5,1978,1978,Gable,Standard Composite Shingle,3,3,Cinder Block,4,3,790,1392,GasA,3,Yes,1392,1392,2784,Attached,1978,2,564,3,0,112,None,250000
60,8520,Single Family Detached,1.5 Story,6,7,1916,1950,Gable,Standard Composite Shingle,3,4,Brick & Tile,3,3,168,714,GasW,3,No,1664,862,2526,Detached,1916,1,216,3,88,15,None,136000
42,14892,Single Family Detached,1 Story,9,5,2006,2007,Gable,Standard Composite Shingle,5,3,Poured Concrete,5,3,1320,1746,GasA,5,Yes,1746,0,1746,Attached,2006,3,758,3,201,39,None,377500
60,6000,Single Family Detached,1.5 Story,6,6,1941,1950,Gable,Standard Composite Shingle,3,4,Brick & Tile,3,4,375,735,GasA,5,Yes,869,349,1218,Detached,2003,2,440,3,0,0,None,131000
70,9100,Single Family Detached,1 Story,7,5,2000,2000,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,1400,1525,GasA,5,Yes,1525,0,1525,Attached,2000,2,541,3,219,36,None,235000
65,8944,Duplex,1 Story,5,5,1967,1967,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,0,1584,GasA,3,Yes,1584,0,1584,Detached,1967,3,792,3,0,152,None,124000
68,7838,Single Family Detached,Split Foyer,5,5,1967,1967,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,769,864,GasA,3,Yes,900,0,900,Attached,1967,1,288,3,175,144,None,123000
60,10800,Two Family Conversion,1.5 Story,6,7,1905,2000,Gable,Standard Composite Shingle,3,3,Brick & Tile,2,3,0,482,GasA,5,No,1221,691,1912,Detached,2003,2,672,4,0,25,None,163000
53,4045,Townhouse End Unit,1 Story,7,5,2006,2006,Hip,Standard Composite Shingle,4,3,Poured Concrete,4,3,1070,1356,GasA,5,Yes,1500,0,1500,Attached,2006,3,648,3,161,20,None,246578
88,12665,Single Family Detached,2 Story,8,5,2005,2006,Hip,Standard Composite Shingle,4,3,Poured Concrete,4,4,0,1094,GasA,5,Yes,1133,1349,2482,Built-In,2005,3,642,3,144,39,None,281213
0,57200,Single Family Detached,1 Story,5,5,1948,1950,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,353,747,GasA,3,Yes,1687,0,1687,Detached,1966,2,572,3,0,0,None,160000
51,6120,Single Family Detached,2 Story,5,8,1920,2004,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,3,0,939,GasA,5,Yes,939,574,1513,Detached,1933,1,180,2,24,0,None,137500
60,7200,Single Family Detached,1.5 Story,5,4,1950,1982,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,180,1208,GasA,4,Yes,1136,768,1904,Attached,1950,1,240,3,0,0,None,138000
51,6171,Single Family Detached,1.5 Story,6,6,1925,1990,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,3,264,976,GasA,5,Yes,1160,448,1608,Detached,1925,1,216,2,147,16,None,137450
50,6000,Single Family Detached,1.5 Story,6,7,1929,1950,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,3,0,862,GasA,3,Yes,950,208,1158,Built-In,1929,1,208,3,0,0,None,120000
62,7415,Single Family Detached,2 Story,6,5,2004,2004,Gable,Standard Composite Shingle,3,3,Poured Concrete,3,3,759,839,GasA,5,Yes,864,729,1593,Attached,2004,2,398,3,100,75,None,193000
64,6762,Single Family Detached,1 Story,7,5,2006,2006,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,4,0,1286,GasA,5,Yes,1294,0,1294,Attached,2006,2,662,3,168,55,None,193879
49,15256,Single Family Detached,1 Story,8,5,2007,2007,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,929,1485,GasA,5,Yes,1464,0,1464,Attached,2007,3,754,3,168,160,None,282922
60,10410,Single Family Detached,1.5 Story,3,4,1915,1950,Gable,Standard Composite Shingle,3,3,Poured Concrete,3,3,0,672,GasA,3,Yes,694,520,1214,Detached,1998,3,936,3,216,0,None,105000
44,3842,Townhouse End Unit,1 Story,8,5,2004,2005,Hip,Standard Composite Shingle,4,3,Poured Concrete,5,3,1373,1594,GasA,5,Yes,1646,0,1646,Attached,2004,2,482,3,128,53,None,275000
70,8445,Single Family Detached,Split Foyer,5,7,1972,2007,Gable,Standard Composite Shingle,3,3,Cinder Block,4,3,656,768,GasA,3,Yes,768,0,768,Detached,1988,2,396,3,58,0,None,133000
0,8780,Single Family Detached,1 Story,5,5,1985,1985,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,625,833,GasA,5,Yes,833,0,833,None,1985,0,0,0,0,0,None,112000
60,7740,Single Family Detached,2 Story,4,7,1910,1950,Gable,Standard Composite Shingle,3,3,Cinder Block,2,3,0,622,GasA,4,Yes,741,622,1363,Detached,1966,2,528,3,0,0,None,125500
46,20544,Single Family Detached,2 Story,7,6,1986,1991,Gable,Standard Composite Shingle,3,4,Cinder Block,4,3,0,791,GasA,4,Yes,1236,857,2093,Attached,1986,2,542,3,364,63,None,215000
79,12420,Single Family Detached,2 Story,7,5,2001,2001,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,666,944,GasA,5,Yes,944,896,1840,Attached,2001,2,622,3,0,45,None,230000
80,9600,Single Family Detached,1.5 Story,6,8,1950,2005,Gable,Standard Composite Shingle,3,4,Cinder Block,3,3,120,856,GasA,5,Yes,1112,556,1668,Attached,1950,1,271,3,0,0,None,140000
60,7200,Duplex,1 Story,4,5,1949,1950,Gable,Standard Composite Shingle,3,3,Slab,0,0,0,0,Wall,2,No,1040,0,1040,Detached,1956,2,420,3,0,0,None,90000
88,10994,Single Family Detached,1 Story,8,5,2005,2006,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,4,976,1844,GasA,5,Yes,1844,0,1844,Attached,2005,2,620,3,165,44,None,257000
64,13053,Single Family Detached,1.5 Story,6,7,1923,2000,Gambrel,Standard Composite Shingle,3,3,Brick & Tile,3,3,0,833,GasA,4,Yes,1053,795,1848,Detached,1922,2,370,3,0,0,None,207000
51,3635,Townhouse End Unit,1 Story,7,5,2007,2007,Hip,Standard Composite Shingle,4,3,Poured Concrete,4,3,988,1386,GasA,5,Yes,1569,0,1569,Attached,2007,3,660,3,143,20,None,175900
60,11340,Two Family Conversion,2 Story,4,6,1885,1950,Gable,Standard Composite Shingle,3,3,Poured Concrete,3,3,0,777,GasA,4,Yes,1246,1044,2290,Detached,1971,2,560,3,0,0,None,122500
0,16545,Single Family Detached,2 Story,8,5,1998,1998,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,781,1284,GasA,5,Yes,1310,1140,2450,Attached,1998,3,1069,3,0,126,None,340000
71,9204,Single Family Detached,1 Story,5,5,1963,1963,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,25,1144,GasA,3,Yes,1144,0,1144,Detached,1962,1,336,3,0,88,None,124000
0,16381,Single Family Detached,1 Story,6,5,1969,1969,Gable,Standard Composite Shingle,4,4,Cinder Block,3,3,1110,1844,GasA,4,Yes,1844,0,1844,Attached,1969,2,540,3,0,73,None,223000
90,11700,Single Family Detached,2 Story,6,6,1968,1968,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,404,708,GasA,4,Yes,708,708,1416,Attached,1968,2,776,3,0,169,None,179900
53,4043,Townhouse End Unit,1 Story,6,5,1977,1977,Gable,Standard Composite Shingle,3,3,Cinder Block,4,3,360,1069,GasA,3,Yes,1069,0,1069,Attached,1977,2,440,3,0,55,None,127500
37,4435,Townhouse End Unit,1 Story,6,5,2003,2003,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,686,848,GasA,5,Yes,848,0,848,Attached,2003,2,420,3,140,0,None,136500
0,19690,Single Family Detached,Split Level,6,7,1966,1966,Flat,Tar & Gravel,4,4,Cinder Block,4,3,0,697,GasA,3,Yes,1575,626,2201,Attached,1966,2,432,4,586,236,None,274970
0,9503,Single Family Detached,1 Story,5,5,1958,1983,Hip,Standard Composite Shingle,3,3,Cinder Block,3,3,457,1024,GasA,3,Yes,1344,0,1344,Detached,1970,1,484,3,316,28,None,144000
80,10721,Single Family Detached,1 Story,6,6,1959,1959,Hip,Standard Composite Shingle,4,3,Cinder Block,3,3,0,1252,GasA,5,Yes,1252,0,1252,Detached,1960,2,528,3,0,39,None,142000
81,10944,Single Family Detached,2 Story,7,5,1994,1994,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,3,1000,1223,GasA,5,Yes,1223,904,2127,Attached,1994,2,525,3,171,132,None,271000
60,10930,Single Family Detached,1.5 Story,5,6,1945,1950,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,580,913,GasA,3,Yes,1048,510,1558,Attached,1962,1,288,3,0,0,None,140000
60,7200,Single Family Detached,1 Story,5,7,1940,1992,Gable,Standard Composite Shingle,3,4,Cinder Block,3,3,510,788,GasA,3,Yes,804,0,804,Attached,1940,1,240,3,0,0,None,119000
0,12546,Single Family Detached,1 Story,6,7,1981,1981,Gable,Standard Composite Shingle,4,4,Cinder Block,4,3,678,1440,GasA,5,Yes,1440,0,1440,Attached,1981,2,467,3,0,0,None,182900
60,21930,Single Family Detached,2 Story,5,5,2005,2005,Gable,Standard Composite Shingle,4,3,Poured Concrete,4,4,0,732,GasA,5,Yes,734,1104,1838,Built-In,2005,2,372,3,100,40,None,192140
0,4928,Townhouse End Unit,1 Story,6,6,1976,1976,Gable,Standard Composite Shingle,3,3,Cinder Block,4,3,958,958,GasA,3,Yes,958,0,958,Attached,1976,2,440,3,0,60,None,143750
60,10800,Single Family Detached,1 Story,4,6,1927,2007,Gable,Standard Composite Shingle,3,3,Brick & Tile,3,3,0,656,GasA,3,Yes,968,0,968,Detached,1928,1,216,2,0,0,None,64500
93,10261,Single Family Detached,2 Story,6,5,2000,2000,Gable,Standard Composite Shingle,3,3,Poured Concrete,4,3,0,936,GasA,5,Yes,962,830,1792,Attached,2000,2,451,3,0,0,None,186500
80,17400,Single Family Detached,1 Story,5,5,1977,1977,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,936,1126,GasA,2,Yes,1126,0,1126,Attached,1977,2,484,3,295,41,None,160000
80,8400,Single Family Detached,1 Story,6,9,1962,2005,Gable,Standard Composite Shingle,4,4,Cinder Block,3,3,0,1319,GasA,3,Yes,1537,0,1537,Attached,1962,2,462,3,0,36,None,174000
60,9000,Single Family Detached,1 Story,4,6,1971,1971,Gable,Standard Composite Shingle,3,3,Poured Concrete,3,3,616,864,GasA,3,Yes,864,0,864,Detached,1974,2,528,3,0,0,None,120500
96,12444,Single Family Detached,1 Story,8,5,2008,2008,Hip,Standard Composite Shingle,5,3,Poured Concrete,5,3,1336,1932,GasA,5,Yes,1932,0,1932,Attached,2008,3,774,3,0,66,None,394617
90,7407,Single Family Detached,1 Story,6,7,1957,1996,Gable,Standard Composite Shingle,3,3,Cinder Block,3,3,600,912,GasA,3,Yes,1236,0,1236,Attached,1957,2,923,3,0,158,None,149700
80,11584,Single Family Detached,Split Level,7,6,1979,1979,Hip,Standard Composite Shingle,3,3,Cinder Block,3,3,315,539,GasA,3,Yes,1040,685,1725,Attached,1979,2,550,3,0,88,None,197000
